YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,SCR_TCH_SN,LN_AMT
202002,691606,3,151141,01,27757,200000
201806,295232,3,37868,01,6041,60000
202004,1579790,3,23981,01,20178,600000
202001,1879475,3,83320,01,23500,600000
201901,1442677,3,30396,01,30326,3000000
201902,1191712,3,87775,01,15914,400000
201901,1437721,3,152180,01,22207,100000
202003,1244695,3,193547,01,2588,400000
201905,1732140,3,123453,01,14163,200000
201909,0,1,104624,01,19685,100000
202002,1619156,3,158716,01,28806,3000000
201910,0,1,8951,01,14462,100000
201902,0,1,86782,01,5050,100000
201910,755861,3,112373,01,2443,50000
201907,1732432,3,42420,01,16045,90000
201807,1306106,3,10509,01,13409,3000000
201912,1306106,3,10509,01,28487,300000
201907,0,1,3211,01,31075,50000
201912,1442677,3,30396,01,30443,400000
201806,1183266,3,117831,01,29634,500000
201812,1141991,3,11644,01,23699,90000
201810,0,1,195138,01,4864,100000
201907,0,1,155902,01,18423,100000
201809,380759,3,143823,01,4906,300000
201810,353791,3,35435,01,30798,500000
201810,145268,3,127673,01,9955,400000
201808,0,1,159100,01,31919,100000
202005,0,1,86782,01,22435,100000
201905,233600,3,34667,01,30622,400000
201808,1209288,3,138906,01,18427,1000000
201810,602546,3,124133,01,33590,2000000
202004,0,1,32627,01,4334,100000
201904,1183266,3,117831,01,29634,500000
202004,1471772,3,162173,01,21319,2000000
201910,0,1,104600,01,33583,100000
201905,1732432,3,42420,01,16045,200000
201906,0,1,153218,01,23606,10000
201811,0,1,176302,01,6253,100000
201807,1183266,3,117831,01,29634,500000
201904,233483,3,9080,01,28549,200000
201811,250349,3,109734,01,21882,900000
201906,1117647,3,134963,01,20189,1000000
201809,991472,3,125413,01,27047,300000
202005,258076,3,75502,01,339,400000
202001,123859,3,109168,01,14699,800000
201910,1165662,3,14662,01,27395,300000
202002,0,1,8951,01,14462,100000
201911,474083,3,180627,01,31272,500000
202003,1437721,3,152180,01,13143,100000
201904,0,1,153495,01,16831,100000
201904,0,1,194014,01,20498,100000
202006,0,1,165120,01,471,100000
201810,0,1,117863,01,24979,100000
202005,668951,3,146022,01,7419,40000
201810,380759,3,143823,01,4906,300000
202006,233600,3,34667,01,12907,2000000
201811,1030620,3,102964,01,18326,90000
201903,449121,3,26043,01,30222,3000000
201812,250349,3,109734,01,24587,900000
202004,1219769,3,33480,01,15621,200000
201912,627538,3,71652,01,24780,200000
201811,0,1,47992,01,27711,100000
201902,743651,3,187994,01,17355,200000
201908,353791,3,35435,01,24376,300000
201907,1191712,3,87775,01,28438,600000
201905,97906,3,183365,01,26544,60000
201907,1437721,3,152180,01,22207,100000
201902,210882,3,174288,01,12156,500000
202003,16350,3,143363,01,22292,600000
201910,556939,3,86293,01,19361,400000
201812,295232,3,37868,01,6041,60000
201905,1732140,3,123453,01,13145,600000
202002,647752,3,114234,01,2977,400000
201901,1442677,3,30396,01,30443,500000
201910,242153,3,43141,01,2040,500000
201902,1141991,3,11644,01,23699,90000
201809,875454,3,100999,01,18185,100000
201901,327705,3,110157,01,25051,30000
201905,0,1,184203,01,32115,100000
201911,1928237,3,132888,01,26823,600000
201806,180996,3,132466,01,18458,70000
201906,0,1,115334,01,21614,80000
201904,133481,3,165022,01,23419,600000
201907,1141991,3,11644,01,23699,90000
202004,0,1,132448,01,16605,90000
201907,47029,3,60029,01,952,1000000
201911,1191712,3,87775,01,26075,400000
201810,602546,3,124133,01,16852,700000
201810,1438325,3,147770,01,11799,70000
201904,1219769,3,33480,01,22521,200000
201811,327705,3,110157,01,25051,20000
202001,151050,3,79699,01,1486,200000
201906,1475750,3,138042,01,1792,400000
201910,47029,3,60029,01,952,1000000
202001,0,1,159100,01,9934,100000
201911,242153,3,43141,01,10883,700000
201901,0,1,115485,01,31412,8000
201903,1616405,3,13836,01,5148,300000
201807,0,1,155902,01,18423,100000
201910,1315799,3,1785,01,13324,400000
201910,1455632,3,32748,01,15575,300000
202006,1579790,3,23981,01,21762,600000
201808,1306106,3,10509,01,13409,3000000
202004,1732140,3,123453,01,22947,600000
201902,991472,3,125413,01,27047,400000
201811,1222502,3,170213,01,31567,500000
201806,1649649,3,117102,01,1532,80000
201909,353791,3,35435,01,21530,500000
201908,0,1,184203,01,32115,100000
201806,363310,3,182108,01,22638,200000
202005,1610646,3,158041,01,15082,90000
202006,474083,3,180627,01,31272,500000
202005,0,1,49362,01,12586,40000
201907,1616734,3,117149,01,8421,80000
201811,1475750,3,138042,01,22724,100000
201909,1030620,3,102964,01,27306,60000
201910,875454,3,100999,01,12297,3000000
201906,1690394,3,77537,01,21405,1000000
201906,641496,3,115401,01,23763,600000
202002,0,1,103045,01,32370,40000
201912,1616734,3,117149,01,25219,1000000
202005,380759,3,143823,01,3939,900000
201908,1732432,3,42420,01,16045,90000
201908,627538,3,71652,01,6538,30000
201910,311918,3,78293,01,2298,600000
202003,1475750,3,138042,01,10877,300000
201806,242153,3,43141,01,28137,2000000
201912,1468944,3,96367,01,8207,30000
202003,685675,3,122136,01,23876,100000
201903,0,1,176302,01,6253,100000
201907,0,1,165120,01,10768,100000
201901,0,1,115334,01,28567,100000
201912,0,1,72036,01,17311,100000
201807,208269,3,192905,01,20936,100000
201912,1690394,3,77537,01,29057,400000
201810,1183266,3,117831,01,29634,500000
202005,1732140,3,123453,01,14018,100000
202002,1338382,3,193593,01,1905,200000
201902,327705,3,110157,01,25051,20000
201907,556939,3,86293,01,8306,300000
201912,1805344,3,51868,01,16412,1000000
201904,380759,3,143823,01,32605,500000
201808,133481,3,165022,01,21564,100000
202005,1571462,3,150733,01,2572,200000
201806,1732140,3,123453,01,3021,200000
202006,133481,3,165022,01,31232,600000
201809,1849960,3,27790,01,8195,3000000
202004,1335817,3,23048,01,22152,700000
201810,875454,3,100999,01,4220,3000000
201911,1522763,3,80812,01,13704,500000
201909,210882,3,174288,01,18883,1000000
201908,1191712,3,87775,01,28438,600000
201910,1244695,3,193547,01,23150,1000000
201910,1223564,3,183909,01,17940,200000
201809,258076,3,75502,01,32239,400000
201902,233600,3,34667,01,30622,400000
202002,1223564,3,183909,01,17940,200000
202004,0,1,104624,01,23278,100000
201912,1702363,3,8672,01,8710,100000
202001,19570,3,169811,01,3079,3000000
201912,1471772,3,162173,01,4350,300000
202005,353791,3,35435,01,1058,600000
201809,363310,3,182108,01,18703,500000
201904,1030620,3,102964,01,18326,80000
202002,1173610,3,8347,01,2281,2000000
201910,1619156,3,158716,01,28806,3000000
201810,1167202,3,127783,01,8452,1000000
201807,0,1,176302,01,6253,100000
201908,151050,3,79699,01,1486,200000
201911,0,1,165120,01,471,100000
201903,0,1,130258,01,16649,100000
201912,1732140,3,123453,01,5975,100000
201809,117595,3,110613,01,13936,30000
201904,1306106,3,10509,01,11079,1000000
201907,0,1,104624,01,19685,100000
201904,133481,3,165022,01,6345,70000
201906,135631,3,117416,01,10659,200000
201909,468256,3,69328,01,540,3000000
201811,363310,3,182108,01,18703,500000
202006,0,1,151042,01,22214,100000
201906,1503298,3,60042,01,12002,30000
201901,353791,3,35435,01,24376,200000
201806,1732432,3,42420,01,16045,200000
202004,602546,3,124133,01,31680,400000
202001,602546,3,124133,01,31680,400000
201806,19570,3,169811,01,6421,2000000
201910,0,1,175641,01,22845,100000
201901,363310,3,182108,01,19009,300000
202005,1209288,3,138906,01,11418,1000000
202003,145268,3,127673,01,9955,300000
201908,0,1,88618,01,9959,100000
201909,1690394,3,77537,01,29057,300000
201809,151050,3,79699,01,11022,90000
202002,556939,3,86293,01,19361,400000
201909,1475750,3,138042,01,1792,400000
202004,0,1,115334,01,18040,40000
202005,1141991,3,11644,01,14862,80000
201901,0,1,72317,01,24708,100000
201806,216288,3,126736,01,29423,5000
201809,295232,3,37868,01,6041,60000
201901,0,1,194014,01,20498,100000
202006,1117647,3,134963,01,21076,2000000
202001,250349,3,109734,01,24587,1000000
201811,233600,3,34667,01,30622,400000
201910,1567267,3,102915,01,13784,3000000
202002,955318,3,14127,01,25421,200000
201902,556939,3,86293,01,8306,300000
202006,1106676,3,72049,01,13176,100000
202003,1223564,3,183909,01,17940,200000
201812,1475750,3,138042,01,22724,100000
201901,691606,3,151141,01,6412,200000
201811,311918,3,78293,01,17539,100000
202001,1732432,3,42420,01,16045,90000
201908,0,1,130258,01,16649,100000
201811,1616734,3,117149,01,2881,1000000
202002,1438325,3,147770,01,22099,100000
201910,1717467,3,87364,01,25312,40000
201903,16350,3,143363,01,11715,600000
202002,353791,3,35435,01,21530,400000
202004,1244695,3,193547,01,24985,2000000
201808,133481,3,165022,01,23419,600000
202004,500108,3,83502,01,11766,3000000
201907,0,1,8951,01,14462,100000
201809,1047379,3,130855,01,32488,20000
201807,219940,3,34207,01,404,200000
201809,0,1,184203,01,32115,100000
202002,1191712,3,87775,01,26075,400000
202002,1616734,3,117149,01,25219,1000000
202005,1219769,3,33480,01,15621,200000
201907,1567267,3,102915,01,13784,3000000
201909,1468944,3,96367,01,8207,90000
201911,1717467,3,87364,01,25312,40000
201905,691606,3,151141,01,6412,200000
202006,16350,3,143363,01,22292,600000
202006,1475750,3,138042,01,12228,3000000
201808,1030620,3,102964,01,18326,100000
201908,449121,3,26043,01,30222,3000000
202002,1781911,3,179060,01,5723,3000000
201902,1876407,3,185738,01,12303,1000
201810,380759,3,143823,01,32605,500000
201908,97906,3,183365,01,26544,60000
201902,1244695,3,193547,01,2836,600000
201809,468256,3,69328,01,9949,3000000
202002,474083,3,180627,01,31272,500000
201901,1455632,3,32748,01,15575,3000000
201911,608927,3,72973,01,33448,700000
201806,556939,3,86293,01,12669,300000
201912,1732432,3,42420,01,16045,90000
201808,493504,3,67000,01,25415,300000
201806,955318,3,14127,01,29945,200000
202002,1191712,3,87775,01,28438,500000
201910,335556,3,90260,01,4071,400000
202004,641496,3,115401,01,31590,500000
202004,242153,3,43141,01,2040,500000
202004,1116429,3,60053,01,9974,80000
202006,1270559,3,137953,01,2348,200000
201906,210882,3,174288,01,12156,500000
201912,1047379,3,130855,01,32888,20000
201808,1475750,3,138042,01,14064,2000000
201809,233483,3,9080,01,7960,300000
201911,0,1,5508,01,26153,50000
201811,1306106,3,10509,01,30107,3000000
202002,289810,3,82649,01,1526,600000
201904,1471772,3,162173,01,18965,2000000
201902,875454,3,100999,01,4220,3000000
201908,1616405,3,13836,01,5148,300000
201908,686922,3,104851,01,26562,100000
202001,948786,3,131184,01,14921,70000
201901,602546,3,124133,01,16401,700000
202001,242153,3,43141,01,13520,2000000
201909,1335817,3,23048,01,22152,700000
201906,493504,3,67000,01,3692,300000
202001,1616734,3,117149,01,25219,1000000
201902,233483,3,9080,01,7960,200000
201911,1306106,3,10509,01,33057,3000000
201807,1244695,3,193547,01,5716,900000
201910,1579790,3,23981,01,25332,500000
202005,1732140,3,123453,01,22947,600000
202001,258076,3,75502,01,26168,400000
201903,1384429,3,115404,01,17097,400000
202005,1518788,3,169864,01,10039,20000
202006,1610646,3,158041,01,15082,90000
201812,1312871,3,108813,01,13747,400000
201806,315491,3,89268,01,1457,3000000
201910,233600,3,34667,01,30622,400000
201903,0,1,93980,01,8932,100000
201909,691606,3,151141,01,27757,200000
201908,1879475,3,83320,01,23500,700000
201811,1503298,3,60042,01,12002,30000
201909,0,1,117863,01,24952,100000
201811,449121,3,26043,01,30222,3000000
201905,112982,3,87224,01,25252,2000000
202001,0,1,3211,01,31075,50000
202005,0,1,145489,01,29974,30000
201904,608927,3,72973,01,33448,700000
201911,1616405,3,13836,01,5148,300000
201807,371455,3,15963,01,14513,60000
202003,112982,3,87224,01,22708,2000000
201811,0,1,155902,01,18423,100000
202006,0,1,93980,01,22591,100000
202004,1646283,3,149577,01,19320,500000
202003,0,1,3211,01,31075,50000
201911,1805344,3,51868,01,16412,900000
202004,1690394,3,77537,01,9992,1000000
201808,0,1,93980,01,8932,100000
202003,1338382,3,193593,01,1905,200000
201912,493504,3,67000,01,23796,300000
201902,145268,3,127673,01,9955,400000
202001,1306106,3,10509,01,11079,1000000
201904,1732432,3,42420,01,16045,200000
201912,380759,3,143823,01,15873,500000
201806,1455632,3,32748,01,15575,3000000
201908,0,1,93980,01,22591,100000
201911,295232,3,37868,01,6406,60000
202001,0,1,31176,01,29433,100000
201807,363310,3,182108,01,18703,200000
201808,500108,3,83502,01,13351,100000
201908,242153,3,43141,01,13520,3000000
201906,0,1,101852,01,8955,100000
201905,1690394,3,77537,01,29057,400000
201903,363310,3,182108,01,18703,900000
202006,0,1,58612,01,21856,20000
201811,0,1,93980,01,8932,100000
202004,1892969,3,111414,01,11478,3000000
201811,686922,3,104851,01,7337,100000
201902,0,1,104600,01,13485,100000
201904,1475750,3,138042,01,11892,800000
201911,0,1,115485,01,11019,7000
202002,1732140,3,123453,01,22947,600000
201807,991472,3,125413,01,27047,300000
201810,0,1,32627,01,234,100000
202001,1312871,3,108813,01,16287,1000000
202002,641496,3,115401,01,31590,500000
202002,210882,3,174288,01,18883,1000000
201907,0,1,5508,01,26153,50000
201908,1690394,3,77537,01,21405,1000000
201810,1312871,3,108813,01,13747,400000
201909,438263,3,148462,01,23149,400000
201907,1876407,3,185738,01,21024,1000000
202005,0,1,165120,01,471,100000
201911,1438325,3,147770,01,22099,100000
201806,380759,3,143823,01,31478,500000
201907,1616734,3,117149,01,25219,1000000
201912,641496,3,115401,01,32399,300000
201812,1306106,3,10509,01,30107,3000000
202002,602546,3,124133,01,24518,2000000
201912,196874,3,47159,01,19894,900000
201908,1183266,3,117831,01,19636,500000
201903,19570,3,169811,01,1237,3000000
201912,500108,3,83502,01,27526,3000000
201909,1306106,3,10509,01,11079,1000000
202001,1521296,3,183826,01,4863,100000
201808,0,1,131948,01,26326,100000
202006,1165662,3,14662,01,26550,1000000
201808,500108,3,83502,01,8965,200000
201807,289810,3,82649,01,27691,600000
202004,210882,3,174288,01,18883,1000000
202005,1141991,3,11644,01,16542,90000
201907,1222502,3,170213,01,31567,500000
201901,1306106,3,10509,01,30107,3000000
201908,123859,3,109168,01,20097,800000
201906,1306106,3,10509,01,32048,3000000
202002,0,1,74376,01,3335,100000
201909,1223564,3,183909,01,17940,200000
202001,1189136,3,13699,01,27549,100000
201806,1579790,3,23981,01,12893,500000
201910,1030620,3,102964,01,27306,60000
201807,1471772,3,162173,01,8010,200000
202002,1030620,3,102964,01,2384,200000
201906,1183266,3,117831,01,29634,500000
201906,1030620,3,102964,01,2384,200000
201912,233483,3,9080,01,28549,200000
201907,0,1,72317,01,24708,100000
201807,145268,3,127673,01,9955,400000
201906,1879475,3,83320,01,11451,200000
201908,504150,3,66676,01,19072,1000000
201908,1521296,3,183826,01,4863,100000
201806,1475750,3,138042,01,21652,2000000
201903,474852,3,138364,01,17404,200000
202006,1883438,3,41482,01,21339,40000
201911,233483,3,9080,01,28549,200000
201904,380759,3,143823,01,4906,300000
201808,1876407,3,185738,01,28333,500000
201912,1571462,3,150733,01,11485,200000
201905,363310,3,182108,01,18703,1000000
201904,0,1,88618,01,9959,100000
201909,1219769,3,33480,01,22521,200000
201807,1167202,3,127783,01,8452,1000000
201909,0,1,195138,01,4864,100000
201807,289810,3,82649,01,25291,3000000
202004,1571462,3,150733,01,2572,200000
201901,1117647,3,134963,01,20189,500000
202004,0,1,153495,01,62,100000
202004,1442677,3,30396,01,19477,3000000
201910,1849960,3,27790,01,31932,3000000
202003,1306106,3,10509,01,32048,3000000
201911,0,1,135851,01,1992,70000
202005,554859,3,123633,01,627,700000
201912,210882,3,174288,01,18883,1000000
202003,1475750,3,138042,01,1792,400000
201909,0,1,135851,01,1992,70000
202002,1189136,3,13699,01,27549,100000
202005,641686,3,33784,01,33084,50000
201903,1116429,3,60053,01,13953,20000
201809,1475750,3,138042,01,4446,400000
201908,289810,3,82649,01,1526,600000
202002,250349,3,109734,01,6124,1000000
201909,1503298,3,60042,01,30928,30000
201906,335556,3,90260,01,18784,400000
201811,1732432,3,42420,01,16045,200000
201909,0,1,132448,01,16605,90000
201806,1475750,3,138042,01,6693,100000
201908,219940,3,34207,01,404,200000
201910,16350,3,143363,01,11715,700000
201909,353791,3,35435,01,24376,300000
202003,133481,3,165022,01,20098,600000
202006,210882,3,174288,01,4622,400000
202001,1938823,3,86662,01,12185,400000
202002,1167202,3,127783,01,10488,2000000
201911,1503298,3,60042,01,30928,20000
201901,135631,3,117416,01,10659,200000
201903,1244695,3,193547,01,2836,600000
201912,504150,3,66676,01,19072,1000000
201912,1275870,3,76318,01,22981,400000
201909,151050,3,79699,01,1486,200000
202006,180996,3,132466,01,18458,60000
201906,1521296,3,183826,01,4863,100000
201910,1437721,3,152180,01,22207,100000
201808,1732140,3,123453,01,3021,200000
201901,0,1,104600,01,13485,100000
201808,1117647,3,134963,01,25277,500000
201807,180996,3,132466,01,18458,70000
202001,1384429,3,115404,01,10139,500000
201909,0,1,16181,01,31455,50000
201812,1244695,3,193547,01,16059,300000
202006,1117647,3,134963,01,15197,1000000
201902,647752,3,114234,01,4780,200000
201901,1522763,3,80812,01,702,500000
201907,1005876,3,162657,01,21896,90000
201905,327705,3,110157,01,25051,20000
202002,1879475,3,83320,01,23500,600000
201811,1244695,3,193547,01,2836,600000
