YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,GRNT_CD,GRNT_AMT,GRNT_DT
201807,991301,1,03,4656292,0,0033,10000,200802
201812,346566,1,12,8855366,0,0033,100000,201701
201912,279141,1,17,6307805,0,0033,70000,201808
202001,657459,1,12,9837681,0,0033,9000,201511
201809,642648,1,12,7842122,0,0033,200000,201708
201908,1714896,1,12,5312123,0,0033,100000,200603
201810,214735,1,12,5116713,0,0033,700000,200501
201906,1366537,1,12,5446886,0,0033,200000,201810
202004,992618,1,24,6856241,0,0033,3000,201603
201811,1796523,1,17,681251,0,0033,20000,201808
201909,1417273,1,01,3700721,0,0033,2000000,201208
202006,1704937,1,12,8693550,0,0033,7000,200501
202002,935254,1,01,4211034,0,0033,60000,201505
201902,1091876,1,17,2049640,0,0033,30000,201805
201808,681833,1,01,2477744,0,0033,4000,201606
201908,617399,1,01,1079512,0,0033,10000,201905
202003,1485255,1,05,3973636,0,0033,20000,201807
201809,794699,1,12,161710,0,0033,100000,201803
201810,927644,1,17,4105500,0,0033,100000,201708
202006,541452,1,12,3972835,0,0033,7000,201711
201909,1494248,1,03,8618843,0,0033,30000,200607
201910,71799,1,01,4907357,0,0033,5000,201503
201911,520726,1,16,6048428,0,0033,60000,201909
201904,949373,1,21,1835576,0,0033,3000000,201901
201912,920907,1,16,3838026,0,0033,80000,201803
201910,555603,1,01,3150812,0,0033,500000,200906
201903,1437023,1,16,66989,0,0033,40000,201702
201909,1183000,1,12,5646023,0,0033,20000,200711
201808,1358630,1,12,2757778,0,0033,5000,201803
202006,1582918,1,01,2782330,0,0033,50000,201901
201907,1641466,1,12,1524067,0,0033,200000,201602
202001,1092424,1,12,6148910,0,0033,20000,201906
201812,1127483,1,21,2103147,0,0033,2000000,201803
201807,705714,1,12,9406459,0,0033,100000,201804
202005,1391619,1,12,903248,0,0033,20000,201711
201907,1631705,1,01,7435779,0,0033,2000,201710
201911,960156,1,12,9287091,0,0033,80000,200501
201904,1417273,1,01,9182401,0,0033,100000,201202
201905,1486629,1,01,4208635,0,0033,200000,201808
202004,200893,1,12,1226976,0,0033,50000,202001
201807,553505,1,01,8931592,0,0033,7000,201711
201807,315458,1,01,3548342,0,0033,6000,201011
202005,524888,1,21,4569384,0,0033,60000,201305
202006,848853,1,12,5998438,0,0033,80000,200812
201905,1355373,1,12,3077929,0,0033,10000,201704
201807,988796,1,12,3676378,0,0033,6000000,200501
201806,848853,1,01,4591167,0,0033,10000,201106
202001,671374,1,01,2108696,0,0033,100,200912
201909,223290,1,12,3722534,0,0033,3000,201502
201905,665971,1,01,3936589,0,0033,100,200707
202005,1486628,1,12,9199403,0,0033,300000,200501
201812,1615973,1,01,7377376,0,0033,100,200901
201809,1353713,1,03,3621309,0,0033,100,200509
202001,572116,1,12,1984633,0,0033,10000,201504
201908,506094,1,03,4602771,0,0033,4000,200501
201812,433738,1,12,9561112,0,0033,5000,200501
201904,992618,1,24,6856241,0,0033,3000,201603
201901,1876862,1,05,3927918,0,0033,200,201607
202001,1417847,1,16,1075127,0,0033,70000,201906
201812,853421,1,01,3676551,0,0033,200000,201802
201807,1896951,1,03,9697500,0,0033,3000,201110
202006,529756,1,12,9937136,0,0033,60000,201510
201909,570122,1,01,5412422,0,0033,100000,201802
201810,500774,1,12,6480581,0,0033,70000,200808
202004,848545,1,12,8735424,0,0033,400,201207
201812,426462,1,05,8767050,0,0033,20000,201809
201908,1500128,1,03,5323880,0,0033,60000,201408
201910,1799467,1,16,3116362,0,0033,5000,201512
201905,1059768,1,24,6372789,0,0033,3000,201509
201901,1098203,1,01,9188601,0,0033,80000,201502
201905,879755,1,01,8793082,0,0033,90000,201806
202002,1924066,1,03,5948343,0,0033,80000,201309
201811,543834,1,01,8285436,0,0033,10000,200801
202006,555263,1,12,7414108,0,0033,7000,201603
202002,1437023,1,12,3749140,0,0033,20000,201705
201905,84709,1,17,2811421,0,0033,10000,201603
201812,1097415,1,12,2285163,0,0033,100000,201604
201810,1864748,1,03,1337428,0,0033,100,200907
201908,973213,1,12,6916217,0,0033,9000,200501
201811,266067,1,17,1806883,0,0033,10000,201710
201901,1850766,1,12,2309255,0,0033,100000,200803
201809,1326728,1,01,2586065,0,0033,100000,201305
201903,1197979,1,01,2838166,0,0033,2000,200711
202005,1352270,1,01,8706624,0,0033,4000,200804
201904,1769080,1,01,3538555,0,0033,2000000,200810
201808,495310,1,17,4406906,0,0033,9000,201502
201912,867781,1,12,1241169,0,0033,200000,201611
201906,1224164,1,01,8294066,0,0033,2000000,201104
201907,1046167,1,12,1065439,0,0033,80000,201806
201902,964201,1,17,8184245,0,0033,20000,201606
201903,1224164,1,01,8294066,0,0033,2000000,201104
201806,755473,1,01,7514765,0,0033,10000,201402
201912,78720,1,01,5566620,0,0033,7000,201611
202006,1799467,1,03,6076300,0,0033,2000000,201903
201809,867781,1,01,8059589,0,0033,200000,201710
202002,1864893,1,03,3953615,0,0033,600,200501
201901,1436447,1,12,6882857,0,0033,400000,201401
201903,1415760,1,12,675259,0,0033,70000,201901
201810,1439830,1,03,5394543,0,0033,10000,200501
201810,1091705,1,16,4022289,0,0033,70000,201511
201903,1258104,1,12,1727484,0,0033,200000,201108
201907,1121864,1,12,6407782,0,0033,200000,201305
201809,230963,1,17,4622450,0,0033,9000,201504
201903,1928262,1,01,31716,0,0033,1000000,201006
201909,230963,1,05,2995756,0,0033,50000,201808
202001,473311,1,12,5044843,0,0033,200000,201906
201810,1691051,1,12,3473151,0,0033,70000,201205
201808,1861198,1,03,3844313,0,0033,20000,200501
202005,223979,1,12,9902480,0,0033,80000,201409
202001,421038,1,21,4331924,0,0033,400000,201509
201910,935254,1,01,544321,0,0033,30000,201601
201807,107398,1,12,2693793,0,0033,40000,201604
201904,960156,1,12,9287091,0,0033,80000,200501
201901,1928262,1,17,3672974,0,0033,20000,201801
202001,1127483,1,21,1358587,0,0033,4000000,201803
202003,1564585,1,01,3126197,0,0033,3000000,201209
201809,555603,1,17,3201265,0,0033,7000,201404
201905,1196548,1,17,2560323,0,0033,20000,200501
201807,1643484,1,17,8524992,0,0033,100000,201712
202002,852892,1,01,3427277,0,0033,70000,201910
202004,1568884,1,03,7228006,0,0033,20000,200501
202002,872655,1,03,1321618,0,0033,100,201108
201808,506094,1,03,4602771,0,0033,4000,200501
201908,521315,1,01,377547,0,0033,200000,201908
202006,944547,1,12,7552185,0,0033,20000,201711
201910,147150,1,12,5179803,0,0033,100000,200904
202005,380830,1,24,8440460,0,0033,5000,201609
201904,109435,1,12,878741,0,0033,20000,201108
202001,654553,1,12,5252369,0,0033,200000,200903
201812,1044502,1,12,1238071,0,0033,50000,201311
201809,727010,1,01,3899971,0,0033,70000,201807
201910,1923224,1,03,1497012,0,0033,3000000,201807
201807,1705771,1,12,5346967,0,0033,70000,200809
201909,1171606,1,12,7064389,0,0033,500000,200501
201901,662505,1,12,5474607,0,0033,50000,200901
201809,1189677,1,12,4846891,0,0033,5000,201103
201811,681833,1,12,7316732,0,0033,10000,201606
202004,1326728,1,17,9583232,0,0033,200000,201605
202005,1302113,1,12,7326739,0,0033,200000,201906
201807,963482,1,12,3423741,0,0033,900000,201508
201912,1324536,1,12,5766206,0,0033,30000,201006
201911,963482,1,12,3423741,0,0033,800000,201508
201808,1334987,1,03,875032,0,0033,100,200606
202001,885766,1,12,3249613,0,0033,100000,200501
201910,1864748,1,03,1337428,0,0033,100,200907
201811,1116255,1,01,8617494,0,0033,10000,200501
201904,1896951,1,03,9697500,0,0033,3000,201110
201908,1702367,1,03,4591618,0,0033,2000000,201808
201904,1391619,1,01,9049091,0,0033,30000,200711
202003,885766,1,12,3249613,0,0033,100000,200501
201902,1876862,1,05,7221638,0,0033,70000,201811
202006,1769080,1,17,4866089,0,0033,100000,201905
201809,555263,1,12,7414108,0,0033,20000,201603
201808,1225466,1,17,6627892,0,0033,10000,201805
201902,1358630,1,12,2757778,0,0033,5000,201803
201806,197429,1,01,4199710,0,0033,100,200501
202003,1059768,1,24,6372789,0,0033,3000,201509
202005,657459,1,12,9837681,0,0033,9000,201511
202006,1038414,1,12,2124074,0,0033,200000,200501
201908,132581,1,03,7910024,0,0033,100,200501
202005,1059768,1,24,5661353,0,0033,3000,201509
201806,1714896,1,01,9973033,0,0033,100000,200603
202004,1331735,1,01,6759317,0,0033,600000,200501
202005,376463,1,12,3610847,0,0033,100000,201611
201811,853421,1,17,4836514,0,0033,30000,201502
201808,263369,1,17,4941998,0,0033,20000,201310
201906,1882257,1,21,9746377,0,0033,200000,200805
201903,940245,1,03,2596304,0,0033,40000,200609
201909,992618,1,24,6856241,0,0033,3000,201603
201907,848853,1,01,2585968,0,0033,400000,200910
202001,1702367,1,03,4591618,0,0033,2000000,201808
201806,394682,1,03,6402813,0,0033,10000,200501
201906,1326728,1,01,4334529,0,0033,80000,201712
201902,330300,1,03,6003990,0,0033,7000,200501
201808,183610,1,01,6437873,0,0033,6000,201802
201909,968390,1,13,6320839,0,0033,50000,201903
201809,1745253,1,12,7560541,0,0033,5000,201006
201812,1955112,1,17,274076,0,0033,3000,201407
201809,940245,1,03,2596304,0,0033,40000,200609
202002,1434323,1,01,9179203,0,0033,10000,201401
201806,1930469,1,01,6863898,0,0033,80000,201605
201908,1062654,1,17,6762099,0,0033,50000,201804
202002,1753545,1,12,3971241,0,0033,5000,201508
201912,927644,1,17,4105500,0,0033,80000,201708
201906,1643484,1,17,5108536,0,0033,40000,201604
201908,1038414,1,21,1244947,0,0033,8000,200811
201910,1121864,1,12,6407782,0,0033,200000,201305
201903,729839,1,12,4719008,0,0033,20000,201603
202004,225761,1,01,2008277,0,0033,200000,200601
202001,530176,1,01,4417521,0,0033,600000,201601
201808,1413331,1,01,8153490,0,0033,40000,201802
201904,968390,1,01,9240708,0,0033,8000,201507
201806,354214,1,01,6805369,0,0033,100,200501
201903,785936,1,01,1395157,0,0033,2000000,201309
201906,696030,1,01,7328440,0,0033,2000000,201811
201905,555603,1,05,56139,0,0033,2000,201612
201809,1704937,1,12,8693550,0,0033,8000,200501
201902,317271,1,01,8461521,0,0033,300000,201306
201807,1704882,1,03,8830733,0,0033,20000,200501
202004,104260,1,12,5818996,0,0033,20000,201906
201807,541452,1,12,3972835,0,0033,40000,201711
201906,1486628,1,12,9199403,0,0033,300000,200501
201904,185715,1,03,3437531,0,0033,100,200609
201907,145370,1,12,2903042,0,0033,30000,201701
201910,560364,1,17,4683031,0,0033,9000,201802
201911,1582418,1,03,5944357,0,0033,100,200501
201808,443022,1,03,4581594,0,0033,100,200501
201901,1549991,1,12,2608786,0,0033,80000,201411
201806,1224164,1,12,8777175,0,0033,60000,201011
201811,1486629,1,01,4208635,0,0033,200000,201808
202006,1542773,1,12,9802249,0,0033,200000,201002
201912,1246099,1,12,7153279,0,0033,30000,201605
201907,1649388,1,01,6193827,0,0033,3000,201906
201810,1511673,1,03,35774,0,0033,400000,201410
201809,1643484,1,17,8524992,0,0033,100000,201712
201907,1214837,1,03,3828004,0,0033,10000,201701
201808,555603,1,17,4156233,0,0033,20000,201703
202004,164881,1,03,3887214,0,0033,4000,200501
201910,1881891,1,24,4805061,0,0033,3000,201603
201912,1151490,1,12,8661314,0,0033,90000,201609
201911,1340176,1,01,7753685,0,0033,100000,201707
202002,629130,1,17,5717393,0,0033,9000000,202001
202003,1353713,1,03,3621309,0,0033,100,200509
202001,1390676,1,21,7614084,0,0033,700000,201203
201905,555603,1,01,3150812,0,0033,600000,200906
201904,1194333,1,03,6712608,0,0033,100,200705
202002,1099164,1,12,4918047,0,0033,80000,201608
201808,986319,1,03,7662401,0,0033,1000000,201302
202004,483259,1,16,2720363,0,0033,40000,201805
202006,1417273,1,05,5942921,0,0033,30000,201602
202005,559043,1,03,6885638,0,0033,6000,200501
201812,880988,1,12,2281572,0,0033,200000,201101
202006,1482871,1,12,1551691,0,0033,30000,201605
201904,555603,1,17,4156233,0,0033,20000,201703
201907,1225466,1,17,6627892,0,0033,10000,201805
201812,1879701,1,12,6870324,0,0033,30000,201105
202005,129383,1,12,8965566,0,0033,200000,200501
202006,1169752,1,03,2242840,0,0033,40000,200501
201903,500774,1,12,6480581,0,0033,70000,200808
202003,1127483,1,21,1358587,0,0033,4000000,201803
201806,1848375,1,17,7657473,0,0033,200000,201711
201904,952035,1,03,4202524,0,0033,20000,200607
201807,1486628,1,12,9199403,0,0033,300000,200501
201909,1952789,1,12,4183509,0,0033,20000,200905
201808,1277298,1,12,2103125,0,0033,3000000,201007
201902,763498,1,17,4096884,0,0033,20000,201603
201907,864629,1,24,127531,0,0033,4000,201708
202002,1733454,1,12,2987635,0,0033,40000,201908
201806,1309340,1,03,2664807,0,0033,300000,201206
202005,78720,1,01,5566620,0,0033,7000,201611
202001,1648848,1,24,7196796,0,0033,4000,201601
201902,1718620,1,03,664726,0,0033,100,201205
201808,332335,1,12,6601510,0,0033,20000,201401
201909,560364,1,17,4683031,0,0033,10000,201802
201807,785936,1,01,1395157,0,0033,1000000,201309
202004,880988,1,12,2281572,0,0033,200000,201101
201912,376463,1,16,625532,0,0033,20000,201604
201911,1369927,1,03,6157498,0,0033,100,200501
201901,1680180,1,12,9539660,0,0033,200000,200501
201905,1458959,1,12,823651,0,0033,20000,201805
201904,1211502,1,03,2092157,0,0033,9000,200612
201810,1673396,1,01,7103610,0,0033,20000,201411
201902,1673396,1,12,4705553,0,0033,400000,201411
201807,949373,1,01,6524969,0,0033,3000000,201709
201808,885766,1,12,1594679,0,0033,300000,200501
201809,381672,1,17,4620795,0,0033,20000,201211
201907,376463,1,01,7383597,0,0033,70000,201709
201812,1336667,1,12,5235630,0,0033,20000,201710
202005,1910201,1,01,5651299,0,0033,9000,201307
201811,1417847,1,01,5584349,0,0033,200000,201607
201909,1170991,1,12,8567543,0,0033,200000,201205
201807,285086,1,12,2843353,0,0033,10000,200910
201911,1835543,1,03,2867887,0,0033,20000,200606
201903,1680180,1,12,9539660,0,0033,200000,200501
201901,381672,1,12,7153638,0,0033,2000000,201407
201903,336459,1,12,8154133,0,0033,40000,200501
202002,1196548,1,17,2560323,0,0033,10000,200501
201906,785936,1,01,1395157,0,0033,2000000,201309
201806,523778,1,03,9021477,0,0033,100,201111
201902,968390,1,12,9166131,0,0033,500000,201503
201905,1330586,1,03,2284972,0,0033,100,200508
202004,1958323,1,03,177354,0,0033,20000,201208
202005,555603,1,01,2084164,0,0033,200000,200711
201907,1028755,1,01,1093277,0,0033,20000,201606
201907,1799467,1,03,6076300,0,0033,1000000,201903
201904,1277006,1,12,2385167,0,0033,90000,201801
201809,1331735,1,17,7321318,0,0033,6000,201610
201905,376463,1,01,7383597,0,0033,70000,201709
201911,268913,1,03,3684806,0,0033,100,200501
201907,1769080,1,01,3538555,0,0033,2000000,200810
201810,871079,1,01,3992245,0,0033,5000,200709
202001,1252953,1,12,8801326,0,0033,200000,201910
201912,852892,1,01,3427277,0,0033,70000,201910
201809,846327,1,01,6100384,0,0033,400,200806
201806,637492,1,03,4561087,0,0033,7000,200501
201812,1239593,1,01,6920858,0,0033,2000000,201609
201903,1410184,1,01,8208199,0,0033,3000,201011
201806,600435,1,01,684246,0,0033,8000,201408
202002,1928262,1,12,8735874,0,0033,700000,200501
201909,479596,1,12,9211462,0,0033,700000,200501
201812,785936,1,01,1844510,0,0033,80000,201709
201902,1826912,1,12,1365194,0,0033,6000,200501
202006,1505394,1,24,9067694,0,0033,10000,200501
201807,1073680,1,12,9655822,0,0033,200000,201502
201806,1170991,1,12,8567543,0,0033,200000,201205
201811,1625476,1,17,9149432,0,0033,5000,201701
201907,1532126,1,21,6162982,0,0033,600000,201809
201911,1926605,1,03,6703109,0,0033,20000,200505
202005,1369927,1,03,6157498,0,0033,100,200501
202005,1673396,1,16,748274,0,0033,100000,202001
202001,574414,1,12,3411560,0,0033,8000,200501
202006,1390676,1,21,7614084,0,0033,700000,201203
201905,949373,1,21,1835576,0,0033,6000000,201901
201903,576550,1,12,2003248,0,0033,100000,201704
201910,408332,1,03,4721020,0,0033,30000,201109
201906,885766,1,12,1594679,0,0033,300000,200501
201908,273563,1,12,2830430,0,0033,50000,201401
201905,164881,1,03,3887214,0,0033,4000,200501
201908,949373,1,01,6524969,0,0033,3000000,201709
202003,1439830,1,03,5394543,0,0033,10000,200501
202003,555263,1,12,7414108,0,0033,8000,201603
201902,336459,1,17,6017346,0,0033,20000,201810
201905,1369927,1,03,6157498,0,0033,100,200501
201808,762995,1,12,7401500,0,0033,10000,201603
201808,510291,1,16,3581084,0,0033,50000,201602
201808,1935935,1,01,6771075,0,0033,200000,200501
202004,935254,1,01,6567645,0,0033,50000,201811
201906,800792,1,12,7580394,0,0033,700000,200501
201906,1328585,1,12,5462055,0,0033,40000,201903
201906,1643484,1,17,8524992,0,0033,90000,201712
201812,1680180,1,12,9539660,0,0033,200000,200501
201807,1874109,1,03,3336630,0,0033,100,200908
202002,1543042,1,12,4526665,0,0033,200000,202001
202005,1568884,1,03,7228006,0,0033,20000,200501
201901,885766,1,01,2574567,0,0033,300000,200604
201810,705714,1,01,4943118,0,0033,10000,201603
201907,1923224,1,12,1756959,0,0033,2000000,201804
201911,1881891,1,24,4805061,0,0033,3000,201603
201902,1326728,1,17,7385476,0,0033,100000,201504
201907,555603,1,12,8788355,0,0033,500000,200605
201812,1324536,1,12,5766206,0,0033,40000,201006
201809,1299285,1,12,7628288,0,0033,200000,201308
202003,1369927,1,03,6157498,0,0033,100,200501
201807,555603,1,12,8824014,0,0033,1000000,201407
202004,992618,1,24,2589747,0,0033,5000,201603
202003,845791,1,03,550164,0,0033,6000,200501
202004,1182710,1,01,1518503,0,0033,50000,202001
202002,644598,1,03,505660,0,0033,5000,200501
201811,1745042,1,17,3758908,0,0033,200000,201702
201909,864629,1,24,505548,0,0033,4000,201708
201906,848853,1,12,5998438,0,0033,80000,200812
202006,887760,1,12,3052188,0,0033,100000,201812
202002,586959,1,13,3988696,0,0033,100000,201911
201812,572116,1,12,1984633,0,0033,30000,201504
201906,555263,1,01,6145295,0,0033,100000,200604
201809,1641466,1,12,1524067,0,0033,200000,201602
201911,529756,1,01,9237981,0,0033,500000,201712
201808,1745042,1,17,2779781,0,0033,200000,201702
201910,968390,1,17,10046955,0,0033,60000,201711
201910,1384310,1,03,2505039,0,0033,3000000,201810
202006,555603,1,01,2084164,0,0033,200000,200711
201812,1326728,1,17,9583232,0,0033,300000,201605
202005,473311,1,12,5044843,0,0033,200000,201906
201901,314767,1,03,4423646,0,0033,30000,200501
201902,396236,1,01,1518286,0,0033,10000,201701
201908,1028755,1,01,1093277,0,0033,20000,201606
201912,1532126,1,21,777330,0,0033,4000000,201809
201811,1099164,1,12,1381314,0,0033,50000,201501
201902,375403,1,01,7798816,0,0033,200000,200708
201812,663052,1,03,2930548,0,0033,100,201001
201905,109435,1,12,878741,0,0033,20000,201108
201809,370061,1,12,6147074,0,0033,10000,201102
202005,353014,1,12,6671002,0,0033,4000,201506
202001,1583144,1,17,3761592,0,0033,40000,201811
202003,1328585,1,12,5462055,0,0033,40000,201903
202003,1583144,1,17,673625,0,0033,20000,201712
201811,1240432,1,01,8297774,0,0033,60000,201112
201811,845413,1,12,7644574,0,0033,30000,201602
201909,521315,1,01,377547,0,0033,200000,201908
201912,760866,1,01,4807051,0,0033,200000,201011
202005,794699,1,12,161710,0,0033,100000,201803
